Ratings,Model,Year,Engine HP,Engine Cylinders,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,"Vehicle Style",Sentiment,Compound_Score
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8071
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.3122
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9688
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6249
4.375,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9579
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.956
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9042
3.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8773
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9107
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9708
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8442
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8358
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,1,-0.0644
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9081
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9367
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,1,0.0
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.5719
4.5,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9761
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9735
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6369
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7579
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7003
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9229
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9698
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8689
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.796
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7426
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9581
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.25
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9297
4.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9415
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9878
3.125,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.4404
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9916
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.3679
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.872
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9684
2.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.9823
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9924
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9698
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9051
2.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,1,0.1705
4.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9081
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9771
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9412
3.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.8143
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9706
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8316
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9545
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8017
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8795
4.375,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.927
4.5,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.3612
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9601
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9701
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9578
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9753
4.5,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9662
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9788
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9432
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9704
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9606
3.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.8179
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9781
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.3687
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7543
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9614
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9393
4.25,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.9838
4.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9552
1.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.4005
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7469
3.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.4215
3.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9587
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6369
4.375,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.7512
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9052
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9515
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9854
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9589
4.375,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.2418
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9901
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9573
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6597
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.659
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9118
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8555
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9086
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.3291
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9842
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9747
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9036
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9422
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9766
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.3036
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9883
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9809
4.5,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9559
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9934
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9669
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9144
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7506
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8827
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9382
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8807
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7605
4.5,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.5434
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7425
3.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.6249
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9431
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9725
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9393
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8776
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9245
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8115
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9062
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9001
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.5563
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9292
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,1,0.0
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9886
3.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9659
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9342
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.967
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6358
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9403
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9411
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9453
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,1,0.1531
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.4404
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7351
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9769
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6332
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.4215
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.875
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7356
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9815
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8271
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9108
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9372
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8699
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8074
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9217
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,0,-0.9019
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6249
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9252
3.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9579
4.375,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7953
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9845
4.5,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8747
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9851
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9072
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9844
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9489
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9761
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9413
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6369
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9899
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9549
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8519
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9701
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.4762
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6705
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9792
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9246
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.95
4.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8622
4.625,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.5113
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9549
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7579
4.75,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.6805
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.91
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.5859
4.875,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.7096
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,1,0.0196
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.9643
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.986
5.0,5,2015.0,445.0,8.0,2,2.0,7,2,25.0,17.0,3,2,0.8908
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.91
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8426
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9771
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8519
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9876
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9393
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9229
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9756
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8863
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.296
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9878
4.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9779
4.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6573
2.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.6678
1.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.4588
1.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9111
1.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.7845
2.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6697
2.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.6467
2.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6964
4.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9424
2.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9062
3.375,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,1,0.1928
3.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.2849
1.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.2716
1.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9186
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9688
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.8949
2.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.5046
3.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.7506
4.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.7917
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9779
1.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9667
4.25,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9251
3.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.8484
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9754
2.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9652
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.8654
3.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.967
4.375,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6712
4.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9698
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9728
3.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6332
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9514
3.25,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.2195
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9246
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6946
3.25,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9264
2.125,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.5789
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6356
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9441
4.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8716
3.25,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.9823
2.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.7562
4.375,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9313
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9216
2.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.5714
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.872
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9528
3.125,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.5175
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9118
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9881
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9848
4.375,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.4912
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8442
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8883
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.962
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9524
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9545
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9794
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.915
4.125,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9371
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9744
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6486
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.975
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8422
3.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9485
1.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.5
2.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,1,-0.1363
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8557
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,1,0.128
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9382
3.25,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.3612
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9812
1.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.8481
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9738
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9614
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.94
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9928
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9844
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9498
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9136
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9136
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8651
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8357
3.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,1,0.024
4.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.5499
4.125,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9432
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,1,0.0808
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8126
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.7817
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9536
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9853
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9081
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8126
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,1,0.0667
4.125,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.7351
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.599
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8957
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9552
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9136
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.969
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9559
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9422
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9281
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.7964
4.75,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8911
4.25,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.2263
3.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.6527
3.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.3818
4.5,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,0,-0.3432
4.625,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.91
4.875,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.9645
5.0,18,2015.0,255.0,6.0,0,4.0,1,2,31.0,24.0,2,2,0.8316
